"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ADAM19.3",2.95195644120094e-253,-3.25542960827783,0.032,0.184,5.90391288240189e-250,"3","ADAM19"
"P2RY8.3",4.85617016515786e-251,-3.46545776892416,0.026,0.174,9.71234033031573e-248,"3","P2RY8"
"GZMK.3",7.80193279163694e-250,-3.16688204424244,0.069,0.229,1.56038655832739e-246,"3","GZMK"
"TCF7.2",1.63871831309656e-249,-1.88321070985055,0.134,0.308,3.27743662619313e-246,"3","TCF7"
"TOGARAM2.1",2.84689046648109e-249,1.52110500196415,0.179,0.07,5.69378093296218e-246,"3","TOGARAM2"
"KLRG1.3",6.42074668794713e-249,-2.8194116051698,0.054,0.212,1.28414933758943e-245,"3","KLRG1"
"VAV3",1.14614448773089e-247,1.35823011152824,0.159,0.057,2.29228897546177e-244,"3","VAV3"
"FBLN7.3",5.41972276633393e-246,-4.45632834368403,0.015,0.155,1.08394455326679e-242,"3","FBLN7"
"PPIA.1",1.09251445362994e-245,-0.34262414286392,0.984,0.979,2.18502890725989e-242,"3","PPIA"
"ANP32B.3",6.63642766442209e-245,-0.622597597424945,0.659,0.75,1.32728553288442e-241,"3","ANP32B"
"ITGB2-AS1.3",3.03936987699857e-244,-4.83955569623953,0.011,0.148,6.07873975399713e-241,"3","ITGB2-AS1"
"GPR171.3",3.23310307741982e-243,0.839950219813117,0.471,0.292,6.46620615483964e-240,"3","GPR171"
"PASK.3",1.20269809030075e-240,-3.17369472774343,0.044,0.195,2.40539618060151e-237,"3","PASK"
"TRGV5.1",7.92394759357117e-240,3.07905853814316,0.179,0.074,1.58478951871423e-236,"3","TRGV5"
"ITM2C.3",2.97694717067221e-239,0.450114348551988,0.627,0.405,5.95389434134441e-236,"3","ITM2C"
"CRTAM.3",1.34186150340616e-236,0.878516668010835,0.249,0.114,2.68372300681232e-233,"3","CRTAM"
"LGALS3BP.3",2.0817080339344e-233,-3.96642499769706,0.016,0.151,4.1634160678688e-230,"3","LGALS3BP"
"MT-ND6.3",6.66911177748952e-233,0.49635349026445,0.896,0.818,1.3338223554979e-229,"3","MT-ND6"
"IL9R.1",7.73206362471317e-231,1.40463887490646,0.165,0.063,1.54641272494263e-227,"3","IL9R"
"CCDC167.2",7.67339818265369e-228,-1.69847000944488,0.107,0.272,1.53467963653074e-224,"3","CCDC167"
"DPP4.3",2.29172657179928e-226,-4.20823658445301,0.015,0.146,4.58345314359857e-223,"3","DPP4"
"JUN.3",1.10720167262243e-222,-1.25083906253505,0.752,0.807,2.21440334524485e-219,"3","JUN"
"NOSIP.2",2.91952323136849e-221,-1.07591263674044,0.397,0.538,5.83904646273698e-218,"3","NOSIP"
"TNF.3",5.12526005348569e-221,-2.52528576149078,0.117,0.28,1.02505201069714e-217,"3","TNF"
"TIPARP.2",5.75321095288191e-220,0.896937245402518,0.404,0.243,1.15064219057638e-216,"3","TIPARP"
"F2R.3",2.21146557113899e-217,-2.18493943612763,0.064,0.212,4.42293114227799e-214,"3","F2R"
"RANBP2.2",2.90662577888556e-217,0.836479533317969,0.544,0.382,5.81325155777112e-214,"3","RANBP2"
"GPR18.2",7.3985805774671e-215,1.01505167194847,0.301,0.162,1.47971611549342e-211,"3","GPR18"
"ARMH1.3",1.33184182309406e-214,-3.64349018523775,0.021,0.15,2.66368364618812e-211,"3","ARMH1"
"RUNX2.3",3.44632153647476e-212,-3.21656157176156,0.025,0.155,6.89264307294953e-209,"3","RUNX2"
"CD8A.3",1.2226458826072e-208,0.31184882104122,0.684,0.413,2.44529176521439e-205,"3","CD8A"
"GPR34.3",5.46141953958851e-205,0.95322900241176,0.248,0.122,1.0922839079177e-201,"3","GPR34"
"STARD3NL.3",1.87270312729748e-204,1.00209216707222,0.359,0.214,3.74540625459496e-201,"3","STARD3NL"
"IER5L",2.37412463179717e-204,1.44625232868917,0.136,0.05,4.74824926359433e-201,"3","IER5L"
"CEBPD.2",5.99649591322157e-204,0.467608578197169,0.308,0.161,1.19929918264431e-200,"3","CEBPD"
"CHST2",8.26908543121654e-202,1.68919076684835,0.121,0.042,1.65381708624331e-198,"3","CHST2"
"CREM.2",1.62857720940671e-201,0.649712428124743,0.654,0.495,3.25715441881343e-198,"3","CREM"
"CDK2AP2.3",1.79334507784804e-199,0.541079444237505,0.718,0.555,3.58669015569609e-196,"3","CDK2AP2"
"PRMT9.2",2.44737000195341e-199,0.705963417092687,0.464,0.298,4.89474000390683e-196,"3","PRMT9"
"KLF3.3",2.33218329117441e-198,-3.79528720932954,0.015,0.133,4.66436658234882e-195,"3","KLF3"
"BATF.3",1.58541975069638e-197,-1.45765957688008,0.206,0.362,3.17083950139277e-194,"3","BATF"
"NR4A1.2",1.73134048874126e-195,0.429553866095364,0.685,0.502,3.46268097748251e-192,"3","NR4A1"
"ABLIM1.3",1.01224631656347e-193,0.629838932003609,0.541,0.371,2.02449263312694e-190,"3","ABLIM1"
"SOCS1.1",1.05371264155142e-193,0.607743120407491,0.624,0.462,2.10742528310283e-190,"3","SOCS1"
"IL6R.3",5.38823563668425e-193,-4.48830341300002,0.011,0.123,1.07764712733685e-189,"3","IL6R"
"SATB1.3",2.87528923854717e-192,-1.51104143780143,0.133,0.284,5.75057847709434e-189,"3","SATB1"
"AC090152.1.2",8.17110684084998e-191,1.04274697644764,0.23,0.113,1.63422136817e-187,"3","AC090152.1"
"CYSTM1.2",5.00856391704557e-190,1.09448502566229,0.237,0.119,1.00171278340911e-186,"3","CYSTM1"
"ANTXR2.2",4.44036983397499e-189,-4.02561296435111,0.014,0.126,8.88073966794998e-186,"3","ANTXR2"
"IL18RAP.3",1.85071678980919e-186,0.994428847367013,0.255,0.132,3.70143357961838e-183,"3","IL18RAP"
"RASGRP2.3",5.95502626531449e-186,-1.5868165075314,0.117,0.263,1.1910052530629e-182,"3","RASGRP2"
"IL32.1",5.83486011610112e-185,0.228807197871074,0.994,0.969,1.16697202322022e-181,"3","IL32"
"PXN.3",1.56136163777458e-184,-2.8102978573727,0.028,0.146,3.12272327554915e-181,"3","PXN"
"NCR3.3",4.29330327692394e-184,0.933763803042333,0.193,0.088,8.58660655384788e-181,"3","NCR3"
"IVNS1ABP.2",1.76525951189884e-183,0.647264584687025,0.566,0.411,3.53051902379769e-180,"3","IVNS1ABP"
"TRGV10.3",4.76730537717414e-182,1.16246783199119,0.267,0.144,9.53461075434829e-179,"3","TRGV10"
"BAIAP2",5.16474349767581e-182,1.13068318177304,0.172,0.074,1.03294869953516e-178,"3","BAIAP2"
"CCR2.3",5.58137792693684e-182,-4.35756860631423,0.012,0.119,1.11627558538737e-178,"3","CCR2"
"IFITM1.2",2.40308815419268e-181,-0.416112369944657,0.962,0.951,4.80617630838536e-178,"3","IFITM1"
"SCCPDH.3",4.26021614136503e-181,1.31082462185354,0.181,0.083,8.52043228273005e-178,"3","SCCPDH"
"LINC01550.2",8.66528625680329e-178,-2.20855443783034,0.051,0.177,1.73305725136066e-174,"3","LINC01550"
"TNFSF13B.3",1.57172701837843e-172,-2.70408834909993,0.037,0.153,3.14345403675687e-169,"3","TNFSF13B"
"CORO1B.2",6.2582020433015e-171,-1.01094911628313,0.372,0.502,1.2516404086603e-167,"3","CORO1B"
"PNP.3",2.85194618622043e-170,-0.963993348473329,0.285,0.43,5.70389237244087e-167,"3","PNP"
"TRGV7.1",8.89283189428674e-168,1.10374139896016,0.17,0.076,1.77856637885735e-164,"3","TRGV7"
"TSC22D3.2",2.39760698075999e-167,-0.595100308224081,0.814,0.881,4.79521396151998e-164,"3","TSC22D3"
"REL.3",4.06479241131142e-167,0.491788043540046,0.659,0.507,8.12958482262284e-164,"3","REL"
"SERINC5.2",1.29905936167128e-165,-1.84936318768587,0.082,0.21,2.59811872334257e-162,"3","SERINC5"
"RASGEF1B.3",3.64464790413606e-163,0.78983020947817,0.365,0.227,7.28929580827211e-160,"3","RASGEF1B"
"DNAJB1.2",5.64918159576989e-163,-0.738527727359762,0.793,0.86,1.12983631915398e-159,"3","DNAJB1"
"ZFP36L1.3",1.47307344013605e-162,0.360814582198269,0.939,0.885,2.9461468802721e-159,"3","ZFP36L1"
"IL21R.3",1.74840379736553e-162,0.806913223958593,0.303,0.178,3.49680759473105e-159,"3","IL21R"
"ZBTB16",2.13499270493473e-162,1.34982725153374,0.11,0.04,4.26998540986947e-159,"3","ZBTB16"
"SLA.2",8.99851232728922e-161,-0.839759972574607,0.312,0.458,1.79970246545784e-157,"3","SLA"
"RNF130.3",7.28907207166642e-160,0.859189362511861,0.199,0.096,1.45781441433328e-156,"3","RNF130"
"ALOX5AP.3",1.18480441262004e-158,0.272300117821584,0.857,0.687,2.36960882524009e-155,"3","ALOX5AP"
"CD8B.3",1.36370646505664e-156,0.111059887792345,0.6,0.364,2.72741293011327e-153,"3","CD8B"
"CNN2.3",1.04175518830509e-154,-0.581687463666136,0.698,0.748,2.08351037661018e-151,"3","CNN2"
"ZC3H12D.3",2.34785721362025e-154,-2.48971633829943,0.038,0.146,4.6957144272405e-151,"3","ZC3H12D"
"PRDX1.1",2.9102500062349e-154,-0.606425340559778,0.546,0.642,5.8205000124698e-151,"3","PRDX1"
"FRMD4B.3",1.46895866634133e-153,-2.3640610661717,0.04,0.148,2.93791733268267e-150,"3","FRMD4B"
"TNFSF10.3",4.08364926785071e-153,-1.40530710783199,0.132,0.264,8.16729853570143e-150,"3","TNFSF10"
"KIAA1671",1.2605394326384e-151,1.34086229841063,0.129,0.053,2.52107886527681e-148,"3","KIAA1671"
"TRAV8-2.1",5.06259207304504e-150,-2.72308601275813,0.032,0.135,1.01251841460901e-146,"3","TRAV8-2"
"TGIF1.2",7.58745216557333e-150,0.838858971228231,0.28,0.161,1.51749043311467e-146,"3","TGIF1"
"GBP4.3",2.84597425784292e-149,-1.32474603383867,0.165,0.297,5.69194851568584e-146,"3","GBP4"
"IKZF3.3",7.76722059892161e-149,0.451339075234902,0.581,0.423,1.55344411978432e-145,"3","IKZF3"
"RILPL2.3",3.01306467570379e-147,-1.08820894017643,0.208,0.344,6.02612935140758e-144,"3","RILPL2"
"CCL4.3",2.68364165441112e-146,-0.254972244129501,0.634,0.41,5.36728330882225e-143,"3","CCL4"
"ENG.2",7.32432740155922e-142,0.992581331749625,0.187,0.094,1.46486548031184e-138,"3","ENG"
"CD300A.2",2.25137580023067e-139,-1.80313024892275,0.058,0.166,4.50275160046133e-136,"3","CD300A"
"PLAC8.3",3.29537923051687e-138,-1.56326574591167,0.102,0.219,6.59075846103373e-135,"3","PLAC8"
"SPART.3",9.25711153979065e-138,-2.58548128562304,0.03,0.125,1.85142230795813e-134,"3","SPART"
"CYTOR.3",4.14980929771914e-137,-0.870523839777351,0.42,0.516,8.29961859543829e-134,"3","CYTOR"
"PDE3B.3",1.59034799333662e-135,0.654610004865693,0.374,0.247,3.18069598667323e-132,"3","PDE3B"
"MT1E.2",1.34439173189304e-133,-3.13061895383826,0.018,0.105,2.68878346378608e-130,"3","MT1E"
"TTC39C.2",2.18123337709102e-133,-0.824814465513306,0.435,0.54,4.36246675418205e-130,"3","TTC39C"
"PPP1R15A.3",6.36203409482543e-132,-0.507507320494427,0.726,0.803,1.27240681896509e-128,"3","PPP1R15A"
"IRF4.3",7.18340644006232e-132,0.732123726359559,0.24,0.136,1.43668128801246e-128,"3","IRF4"
"HNRNPAB.2",1.00779014261759e-131,0.523479459545068,0.528,0.385,2.01558028523518e-128,"3","HNRNPAB"
"ANKRD28.3",2.16487948748438e-131,0.706751167290395,0.305,0.188,4.32975897496875e-128,"3","ANKRD28"
"TBC1D4.3",2.18264467539449e-131,-3.182537878519,0.025,0.114,4.36528935078898e-128,"3","TBC1D4"
"ERN1.3",9.67026408732576e-131,-1.17110863386833,0.197,0.319,1.93405281746515e-127,"3","ERN1"
"RAB27A.3",3.22099310130525e-130,0.510645627022421,0.527,0.386,6.44198620261051e-127,"3","RAB27A"
"PPA1",4.02419914208787e-130,-0.625045904605756,0.447,0.55,8.04839828417575e-127,"3","PPA1"
"CD200R1.3",5.52334008256841e-130,-1.40820457107849,0.098,0.213,1.10466801651368e-126,"3","CD200R1"
"LGALS1.3",6.66155816933371e-130,0.370793184636681,0.552,0.397,1.33231163386674e-126,"3","LGALS1"
"SYNGR2.3",3.22418223037877e-128,0.444284325542887,0.643,0.511,6.44836446075755e-125,"3","SYNGR2"
"LAG3.3",3.60587611910031e-125,0.144113184988017,0.562,0.387,7.21175223820063e-122,"3","LAG3"
"CXCR3.3",6.27481107458851e-125,-0.848044063879679,0.391,0.488,1.2549622149177e-121,"3","CXCR3"
"UCP2.3",4.98668131393543e-122,-0.713965393021966,0.537,0.612,9.97336262787087e-119,"3","UCP2"
"SLF1.2",2.10054536589879e-121,0.675473706395574,0.328,0.211,4.20109073179758e-118,"3","SLF1"
"CD79B.3",2.32332815507651e-121,-2.47128934545414,0.03,0.117,4.64665631015301e-118,"3","CD79B"
"FKBP11.3",3.83285270481158e-121,-0.701478926623872,0.371,0.487,7.66570540962316e-118,"3","FKBP11"
"PSME2.2",6.95274078607684e-121,-0.473707767276103,0.751,0.783,1.39054815721537e-117,"3","PSME2"
"LIMS1.2",1.79707910175505e-120,0.385660021846236,0.601,0.454,3.5941582035101e-117,"3","LIMS1"
"ITGB1.2",7.14380691655102e-117,0.541839772922608,0.312,0.198,1.4287613833102e-113,"3","ITGB1"
"CDC25B.3",6.03940215719742e-115,-1.40557178770695,0.126,0.233,1.20788043143948e-111,"3","CDC25B"
"TNFSF8.3",1.88074740419685e-114,-1.5958588263079,0.07,0.168,3.76149480839369e-111,"3","TNFSF8"
"GBP5.3",2.99896566320883e-114,-0.971089378809423,0.376,0.472,5.99793132641766e-111,"3","GBP5"
"H2AFV.2",7.38376609610609e-113,-0.585062129517761,0.575,0.643,1.47675321922122e-109,"3","H2AFV"
"C1orf162.2",4.22956544307311e-112,-2.83469078574303,0.024,0.103,8.45913088614622e-109,"3","C1orf162"
"TSPYL2.2",5.37029274129033e-112,0.621269524787585,0.407,0.288,1.07405854825807e-108,"3","TSPYL2"
"TPM4.3",5.60227733056911e-112,-0.616125409184125,0.438,0.537,1.12045546611382e-108,"3","TPM4"
"COTL1.3",7.35651556665711e-111,-0.459494932878156,0.851,0.872,1.47130311333142e-107,"3","COTL1"
"TMEM273.3",1.87644851518335e-110,0.701808839616101,0.223,0.127,3.7528970303667e-107,"3","TMEM273"
"FOS.2",1.19426797176226e-108,-0.799924640936132,0.917,0.893,2.38853594352451e-105,"3","FOS"
"MALAT1.2",2.08687089630732e-108,-0.327367070721053,1,0.999,4.17374179261465e-105,"3","MALAT1"
"ADD3.3",1.72605715923637e-103,-0.889230054081052,0.241,0.35,3.45211431847274e-100,"3","ADD3"
"TUBA4A.1",2.85528898710938e-103,-0.545937109132163,0.441,0.546,5.71057797421876e-100,"3","TUBA4A"
"AP3M2.3",3.56291734042386e-100,-1.45625879535139,0.086,0.18,7.12583468084771e-97,"3","AP3M2"
"TNFSF14.3",2.23817666326342e-99,0.563563125179365,0.333,0.223,4.47635332652684e-96,"3","TNFSF14"
"AC016831.7.2",2.7865215246504e-99,0.465848088026921,0.595,0.481,5.5730430493008e-96,"3","AC016831.7"
"PTP4A3.2",2.1150390618191e-98,-2.25783525284757,0.027,0.1,4.23007812363821e-95,"3","PTP4A3"
"RAB11FIP1.3",9.8667831332392e-98,0.576366738411633,0.32,0.215,1.97335662664784e-94,"3","RAB11FIP1"
"ZFP36L2.2",1.24886881941778e-97,0.169243276624532,0.986,0.962,2.49773763883556e-94,"3","ZFP36L2"
"IL2.3",1.49996272461456e-97,-2.26960076538469,0.054,0.136,2.99992544922912e-94,"3","IL2"
"GCNT1.1",5.17621201183046e-97,0.878275384429355,0.147,0.077,1.03524240236609e-93,"3","GCNT1"
"HSPA5.1",1.10212072312622e-96,0.429020495333154,0.769,0.682,2.20424144625245e-93,"3","HSPA5"
"GLRX.1",1.21014149221081e-96,-0.968403976927151,0.164,0.268,2.42028298442162e-93,"3","GLRX"
"BTLA.3",3.4408551156942e-96,-1.83981487727432,0.037,0.114,6.88171023138841e-93,"3","BTLA"
"RASA3.3",7.56759133437161e-96,-1.58664684413267,0.068,0.154,1.51351826687432e-92,"3","RASA3"
"NDUFV2.2",8.721344996643e-96,-0.513507824413788,0.537,0.602,1.7442689993286e-92,"3","NDUFV2"
"STAM.3",7.68820611100258e-93,0.588179180362825,0.239,0.148,1.53764122220052e-89,"3","STAM"
"SMC4.3",3.50738255470055e-91,0.639660162069654,0.271,0.175,7.0147651094011e-88,"3","SMC4"
"H2AFX.2",2.92609914595113e-90,0.341297214565289,0.379,0.263,5.85219829190226e-87,"3","H2AFX"
"JAML.2",3.03121952950661e-88,0.456303589468564,0.509,0.394,6.06243905901322e-85,"3","JAML"
"ATF3.2",8.00289082217429e-88,0.540248402955817,0.248,0.159,1.60057816443486e-84,"3","ATF3"
"MYC.2",1.14811031212407e-87,-1.24328001125964,0.114,0.206,2.29622062424814e-84,"3","MYC"
"BCL2L11.3",5.62163227401812e-87,0.703440965028908,0.191,0.113,1.12432645480362e-83,"3","BCL2L11"
"CCR9",9.04981164567427e-85,1.01641157101639,0.104,0.05,1.80996232913485e-81,"3","CCR9"
"TOB1.3",1.35382244758559e-82,-1.33608437427161,0.091,0.175,2.70764489517118e-79,"3","TOB1"
"UBXN11.3",3.42810130357027e-82,-1.11318548441676,0.129,0.22,6.85620260714054e-79,"3","UBXN11"
"NFATC1.2",3.47637313900497e-82,-1.27303376985036,0.101,0.187,6.95274627800995e-79,"3","NFATC1"
"IFNGR1.3",9.01231872439619e-82,-0.927674768292799,0.208,0.3,1.80246374487924e-78,"3","IFNGR1"
"ARID5B.3",4.18038557129939e-81,-0.943832673648389,0.231,0.325,8.36077114259878e-78,"3","ARID5B"
"GBP1.3",6.21980354069648e-81,-0.894117452459564,0.281,0.369,1.2439607081393e-77,"3","GBP1"
"CALR.2",1.73596368179458e-80,0.332869471336591,0.824,0.759,3.47192736358915e-77,"3","CALR"
"CEMIP2.3",1.41234927975989e-79,0.418667790388171,0.427,0.321,2.82469855951978e-76,"3","CEMIP2"
"TNFAIP3.2",1.25730021496811e-78,-0.527194237114917,0.903,0.871,2.51460042993623e-75,"3","TNFAIP3"
"TIFA.2",2.04128098909405e-78,-1.13215234772839,0.099,0.183,4.08256197818811e-75,"3","TIFA"
"POU2F2.1",2.91284485452354e-78,-1.19375500602709,0.1,0.182,5.82568970904708e-75,"3","POU2F2"
"TSPAN3.1",6.63616786099246e-77,0.854400432878908,0.15,0.086,1.32723357219849e-73,"3","TSPAN3"
"CKS2.2",1.61769815329521e-76,0.380610969069832,0.343,0.243,3.23539630659042e-73,"3","CKS2"
"PFKFB3.2",3.79079694473494e-76,0.566274741403358,0.307,0.217,7.58159388946988e-73,"3","PFKFB3"
"MYH9.3",7.90611790485645e-76,0.256933380491556,0.831,0.749,1.58122358097129e-72,"3","MYH9"
"BAX.2",2.26904423166367e-74,0.306689397620607,0.675,0.565,4.53808846332735e-71,"3","BAX"
"DUSP10.3",2.87294325639719e-74,0.708336662876419,0.205,0.13,5.74588651279438e-71,"3","DUSP10"
"ASAH1.1",2.59715493378397e-73,0.440021633181125,0.333,0.237,5.19430986756793e-70,"3","ASAH1"
"OASL.3",1.0806502846028e-72,-1.33955645893765,0.072,0.145,2.16130056920561e-69,"3","OASL"
"DUSP5.3",5.66185738706962e-72,0.390278080945323,0.406,0.305,1.13237147741392e-68,"3","DUSP5"
"MZF1.1",7.76681872273612e-72,0.744856961010152,0.189,0.117,1.55336374454722e-68,"3","MZF1"
"S100A11.2",9.46372379758837e-72,-0.422274045755292,0.766,0.767,1.89274475951767e-68,"3","S100A11"
"LMNA.2",1.20059955307647e-71,-1.58956971248311,0.082,0.155,2.40119910615294e-68,"3","LMNA"
"EVI2A.2",1.58597788622607e-71,0.391925171446637,0.535,0.431,3.17195577245214e-68,"3","EVI2A"
"XBP1.2",1.92618916647772e-71,-0.565865450321096,0.43,0.511,3.85237833295545e-68,"3","XBP1"
"PRNP.3",2.65096601265095e-71,0.445130546435714,0.414,0.312,5.3019320253019e-68,"3","PRNP"
"SERPINB9.3",4.78879696819297e-71,0.461015992875019,0.374,0.278,9.57759393638594e-68,"3","SERPINB9"
"KLF6.2",1.231762492774e-70,-0.442312253617886,0.909,0.91,2.463524985548e-67,"3","KLF6"
"SERTAD1.1",3.83958748227562e-70,0.350756862042738,0.418,0.314,7.67917496455123e-67,"3","SERTAD1"
"INSIG1.3",1.87031315678795e-69,0.584905224564669,0.333,0.247,3.74062631357589e-66,"3","INSIG1"
"UBE2F.2",2.73269352821783e-69,0.920777348248371,0.166,0.102,5.46538705643567e-66,"3","UBE2F"
"TOX2.3",8.52843259742657e-69,-1.70038636207603,0.059,0.126,1.70568651948531e-65,"3","TOX2"
"IL6ST.3",2.74246548626847e-68,-1.08452167690378,0.16,0.243,5.48493097253693e-65,"3","IL6ST"
"LSR.1",2.01680983213272e-66,0.536211531362659,0.206,0.131,4.03361966426544e-63,"3","LSR"
"H3F3B.2",1.48025190518507e-65,-0.208985903317319,0.996,0.992,2.96050381037014e-62,"3","H3F3B"
"TACC3.3",1.92096520442144e-65,-0.785285724248537,0.168,0.252,3.84193040884288e-62,"3","TACC3"
"MX2.3",2.62762716672401e-65,-0.927683577285745,0.124,0.203,5.25525433344803e-62,"3","MX2"
"PTGDR.2",2.77449046930935e-65,0.563007861567621,0.161,0.096,5.5489809386187e-62,"3","PTGDR"
"GPR35.1",3.55749175638996e-65,0.841727472811708,0.13,0.074,7.11498351277992e-62,"3","GPR35"
"RPLP1.3",7.2008647948653e-65,-0.136261032271925,1,0.999,1.44017295897306e-61,"3","RPLP1"
"FABP5.3",2.90183735965713e-64,-1.18592080643466,0.143,0.219,5.80367471931426e-61,"3","FABP5"
"LYAR.3",3.29224583502675e-64,0.404105666089741,0.425,0.327,6.5844916700535e-61,"3","LYAR"
"APOBEC3C.3",7.71767079058501e-64,0.37420954202644,0.412,0.314,1.543534158117e-60,"3","APOBEC3C"
"BLM",1.70731861653372e-63,0.907547272130136,0.127,0.073,3.41463723306745e-60,"3","BLM"
"LRMP.1",1.34444862409555e-62,0.561619037786545,0.211,0.14,2.68889724819109e-59,"3","LRMP"
"SPINT2.3",1.51930303066e-62,-1.20457366796554,0.093,0.162,3.03860606131999e-59,"3","SPINT2"
"CTSD.3",3.4513510345975e-62,0.37387240544733,0.338,0.25,6.902702069195e-59,"3","CTSD"
"AHR.3",9.20416684315745e-62,0.402749888979888,0.316,0.228,1.84083336863149e-58,"3","AHR"
"ARHGDIB.2",1.55692074995647e-61,-0.162276267790781,0.995,0.985,3.11384149991295e-58,"3","ARHGDIB"
"PRDM1.2",6.02444803346857e-61,0.315777952956402,0.394,0.298,1.20488960669371e-57,"3","PRDM1"
"NME2.1",7.83369036981825e-61,0.205091971987559,0.769,0.664,1.56673807396365e-57,"3","NME2"
"RPS27L.2",4.0341790130095e-60,0.282739783954647,0.72,0.627,8.068358026019e-57,"3","RPS27L"
"HLA-DRA.3",5.51871972993356e-60,-1.98768494346706,0.135,0.206,1.10374394598671e-56,"3","HLA-DRA"
"BAZ2B",4.35736166986706e-59,0.720275017011591,0.134,0.079,8.71472333973412e-56,"3","BAZ2B"
"AC004687.1.1",4.76601459867885e-59,0.454526157826618,0.289,0.209,9.53202919735771e-56,"3","AC004687.1"
"GK.3",1.10948932886474e-58,-1.7326157237489,0.056,0.116,2.21897865772949e-55,"3","GK"
"RAB34",1.12235014700828e-58,0.92200742740351,0.105,0.058,2.24470029401656e-55,"3","RAB34"
"SAMD3.2",1.58980222537941e-58,-1.10415429797992,0.123,0.193,3.17960445075883e-55,"3","SAMD3"
"HIST1H1E.2",3.93802747285966e-58,0.410364893228121,0.271,0.192,7.87605494571932e-55,"3","HIST1H1E"
"SCPEP1",6.54313631984407e-56,0.764935871981506,0.119,0.069,1.30862726396881e-52,"3","SCPEP1"
"TRIB2.2",1.09195558890329e-53,0.367885556868066,0.314,0.233,2.18391117780659e-50,"3","TRIB2"
"SUB1.3",1.20765169155427e-53,-0.244500712841412,0.86,0.853,2.41530338310854e-50,"3","SUB1"
"VDAC1.2",1.41544508567823e-53,0.304227768448053,0.564,0.469,2.83089017135645e-50,"3","VDAC1"
"MIR4435-2HG.3",1.47872525650418e-53,-0.937293397122039,0.269,0.329,2.95745051300835e-50,"3","MIR4435-2HG"
"TRBV20-1.1",3.27258739927031e-53,-1.73343526516186,0.051,0.104,6.54517479854062e-50,"3","TRBV20-1"
"CXCR4.3",3.92056737478508e-53,-0.463804932562049,0.761,0.773,7.84113474957016e-50,"3","CXCR4"
"CSF1.3",6.0148123079181e-53,0.744631294194954,0.198,0.133,1.20296246158362e-49,"3","CSF1"
"TENT5C.3",8.88073188773877e-53,0.247342868093973,0.596,0.495,1.77614637754775e-49,"3","TENT5C"
"TBX21.2",1.07288916763149e-52,0.39118120112592,0.303,0.223,2.14577833526299e-49,"3","TBX21"
"PFN1.2",1.17137225210831e-52,-0.218944307119373,0.999,0.995,2.34274450421662e-49,"3","PFN1"
"ISG15.3",1.56505431601485e-52,0.306935349898803,0.514,0.426,3.13010863202971e-49,"3","ISG15"
"SDF2L1.2",2.6909881958691e-52,0.441253351813112,0.437,0.356,5.38197639173819e-49,"3","SDF2L1"
"PVT1.3",6.13139945400835e-52,0.527893245359959,0.18,0.119,1.22627989080167e-48,"3","PVT1"
"LTA.2",7.01967332312414e-52,-1.38665464099114,0.071,0.13,1.40393466462483e-48,"3","LTA"
"SNX9.3",1.31282019943361e-51,0.405016354521867,0.28,0.204,2.62564039886721e-48,"3","SNX9"
"METTL8.3",3.17078775977497e-51,-1.2531879641278,0.066,0.124,6.34157551954994e-48,"3","METTL8"
"ARHGAP18.3",1.22841794503327e-50,0.433753918744544,0.263,0.191,2.45683589006654e-47,"3","ARHGAP18"
"HSPA1A.2",1.28401562080152e-50,-0.192704239202552,0.569,0.473,2.56803124160303e-47,"3","HSPA1A"
"MIR155HG.3",1.64636132904005e-50,-1.93224088224839,0.068,0.124,3.2927226580801e-47,"3","MIR155HG"
"FURIN.2",3.54827882704435e-50,0.489601005933562,0.167,0.11,7.09655765408869e-47,"3","FURIN"
"HSPA8.1",5.13427434804697e-50,-0.197655646895008,0.993,0.984,1.02685486960939e-46,"3","HSPA8"
"C9orf16.2",1.71554398035497e-48,0.185497030937799,0.769,0.679,3.43108796070994e-45,"3","C9orf16"
"RFC2.3",2.33204519821279e-48,0.679041293177492,0.157,0.103,4.66409039642558e-45,"3","RFC2"
"ACTA2.2",2.840255820203e-48,0.501896049737197,0.173,0.115,5.68051164040601e-45,"3","ACTA2"
"ZNRF1.2",1.46342214944813e-47,-1.09130713110487,0.062,0.116,2.92684429889626e-44,"3","ZNRF1"
"LCP1.3",1.98981976584908e-47,0.152779999511941,0.915,0.858,3.97963953169817e-44,"3","LCP1"
"CDKN1A.3",2.11410602653091e-47,0.310258416859137,0.275,0.201,4.22821205306182e-44,"3","CDKN1A"
"SRM.2",2.38693268033719e-47,0.311418420873194,0.448,0.364,4.77386536067439e-44,"3","SRM"
"CDKN2C",3.64502762695188e-47,0.815694013794609,0.111,0.067,7.29005525390376e-44,"3","CDKN2C"
"SNHG15.2",3.68156440974555e-47,0.452010594915816,0.328,0.254,7.36312881949109e-44,"3","SNHG15"
"SLC9A9.3",7.86842955028701e-47,-1.1526250343321,0.076,0.132,1.5736859100574e-43,"3","SLC9A9"
"FOSB.3",8.56965209755524e-47,-0.617131859029416,0.677,0.714,1.71393041951105e-43,"3","FOSB"
"BCL3.3",1.21258258059087e-45,-0.649381086542104,0.199,0.269,2.42516516118174e-42,"3","BCL3"
