"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NARF.2",2.85740194995793e-40,-0.435614736052819,0.165,0.202,8.71250428561672e-36,"3","NARF"
"LAMP1.1",3.64802919091888e-40,-0.332491913338013,0.278,0.317,1.11232058060308e-35,"3","LAMP1"
"IP6K2.2",3.77705280960295e-40,-0.495912357604162,0.109,0.142,1.15166117217604e-35,"3","IP6K2"
"TIPARP.3",4.01102866830548e-40,-0.473768453866148,0.138,0.174,1.22300275125302e-35,"3","TIPARP"
"NR4A1.3",4.12231160841107e-40,-0.444818361094285,0.315,0.353,1.25693403252062e-35,"3","NR4A1"
"TNFRSF14.2",4.29359200006944e-40,0.15472294333027,0.397,0.348,1.30915913674117e-35,"3","TNFRSF14"
"RTCA.2",4.36887908714106e-40,-0.45612260939064,0.117,0.151,1.33211492246018e-35,"3","RTCA"
"H2AFX.3",4.43818536433634e-40,-0.374704002548796,0.151,0.189,1.35324709943979e-35,"3","H2AFX"
"NCKAP1L.1",5.17210537196678e-40,-0.436170569387787,0.176,0.213,1.57702664896639e-35,"3","NCKAP1L"
"VPS51.2",5.36210886658149e-40,0.22195724656687,0.268,0.228,1.63496061450936e-35,"3","VPS51"
"AP2S1.1",5.36547609388967e-40,-0.328405543253226,0.266,0.305,1.6359873157879e-35,"3","AP2S1"
"IDI1.2",5.66633676728765e-40,-0.371619006489747,0.172,0.21,1.72772274371368e-35,"3","IDI1"
"COPS9.1",6.0504735961873e-40,-0.339841921875789,0.245,0.284,1.84484990421347e-35,"3","COPS9"
"ARHGAP25.3",6.17765173573681e-40,-0.41461646862007,0.159,0.196,1.88362779074351e-35,"3","ARHGAP25"
"LAIR1.3",6.21078659408779e-40,-0.424224012311394,0.15,0.186,1.89373094040331e-35,"3","LAIR1"
"CNIH1.2",7.79579167366501e-40,0.217929668128822,0.279,0.237,2.3770148392172e-35,"3","CNIH1"
"NUDT4.2",8.14524777835073e-40,-0.42137018033427,0.133,0.169,2.48356750009692e-35,"3","NUDT4"
"CASP4.2",8.6297223780495e-40,-0.333162195346095,0.284,0.323,2.63128865029107e-35,"3","CASP4"
"DCP2.1",9.71645384655758e-40,-0.462315728566154,0.143,0.179,2.96264394235387e-35,"3","DCP2"
"HERC1.2",9.89875343005062e-40,-0.481193462053481,0.145,0.181,3.01822890835673e-35,"3","HERC1"
"HOXB2.2",1.02053622673422e-39,-0.500451825325725,0.109,0.142,3.11171700893532e-35,"3","HOXB2"
"SDF4.2",1.08299848487973e-39,-0.34532830712458,0.26,0.3,3.30217068024677e-35,"3","SDF4"
"HPS1.2",1.09225099184904e-39,-0.390410466875777,0.149,0.187,3.33038249924689e-35,"3","HPS1"
"TNFSF8.2",1.19400251343932e-39,0.251371106072961,0.122,0.093,3.64063306372782e-35,"3","TNFSF8"
"FAM192A.1",1.3048708153497e-39,-0.478157317495664,0.105,0.138,3.97868160308278e-35,"3","FAM192A"
"ZNHIT1.2",1.45850323919036e-39,-0.288483611865491,0.279,0.32,4.44712222661534e-35,"3","ZNHIT1"
"ERH.1",1.87881351203668e-39,-0.269678158144355,0.391,0.425,5.72869027955103e-35,"3","ERH"
"INSIG1.2",2.34130476563245e-39,-0.482649036570145,0.141,0.177,7.13887236088992e-35,"3","INSIG1"
"ATP5MC2.2",2.75446944658558e-39,-0.201873496188835,0.463,0.504,8.3986527895841e-35,"3","ATP5MC2"
"RIN3.2",2.80138834429367e-39,-0.610529804527925,0.088,0.118,8.54171320058583e-35,"3","RIN3"
"TRIB2.2",2.80565369122589e-39,-0.555572335918811,0.125,0.159,8.55471866991688e-35,"3","TRIB2"
"WASHC1.3",2.82494640045216e-39,-0.577315773588637,0.081,0.111,8.61354406961868e-35,"3","WASHC1"
"PDCL3.1",3.05575087101306e-39,-0.391342857722714,0.182,0.22,9.31728998080592e-35,"3","PDCL3"
"SAMHD1.1",3.09953534938429e-39,0.165768712644868,0.331,0.287,9.45079323380765e-35,"3","SAMHD1"
"RBBP4.1",3.38151151990674e-39,-0.368533137520174,0.242,0.28,1.03105667753476e-34,"3","RBBP4"
"SNF8.1",3.62305940211845e-39,-0.407167773896512,0.149,0.185,1.10470704229994e-34,"3","SNF8"
"SAR1B.1",3.75918887151064e-39,-0.443031310647046,0.121,0.156,1.14621427881231e-34,"3","SAR1B"
"PEF1.1",4.27281856768157e-39,-0.375343812538409,0.135,0.171,1.30282510947179e-34,"3","PEF1"
"ALKBH6.2",4.31092489058042e-39,-0.534203816898271,0.074,0.104,1.31444410838688e-34,"3","ALKBH6"
"NAA38",4.35046084485467e-39,-0.319328886197099,0.256,0.296,1.32649901620464e-34,"3","NAA38"
"PFKP.1",4.96899567945093e-39,-0.447390036822217,0.108,0.141,1.51509647262138e-34,"3","PFKP"
"OTUB1.1",5.06740438093672e-39,-0.296149385717665,0.331,0.368,1.54510226979141e-34,"3","OTUB1"
"FLII.1",5.08082685063234e-39,-0.434285334349521,0.129,0.164,1.54919491502631e-34,"3","FLII"
"BAK1.2",5.72270368464529e-39,-0.475244284857908,0.102,0.134,1.7449095804852e-34,"3","BAK1"
"RIC8A.2",5.86548849900274e-39,-0.410494665063196,0.128,0.163,1.78844609823093e-34,"3","RIC8A"
"RNF5.1",6.29740073190079e-39,-0.398714177691063,0.157,0.194,1.92014045716387e-34,"3","RNF5"
"RAP1A.3",6.5768820978136e-39,-0.275466361763755,0.391,0.425,2.00535712044434e-34,"3","RAP1A"
"RPS6KA3.1",6.6827490918449e-39,-0.446288714797886,0.154,0.191,2.03763702559443e-34,"3","RPS6KA3"
"DDX24.1",9.24127964998257e-39,-0.260385346709101,0.475,0.506,2.81775857807618e-34,"3","DDX24"
"EDF1.1",9.55653409131905e-39,-0.177078581183801,0.65,0.663,2.91388280978409e-34,"3","EDF1"
"ZNF207.1",9.85118172162973e-39,-0.368375246886372,0.271,0.309,3.00372381874212e-34,"3","ZNF207"
"RTF1.2",9.91385220312628e-39,-0.374057055407248,0.191,0.23,3.02283267525523e-34,"3","RTF1"
"AIP.2",1.15979283937308e-38,-0.295257924020989,0.323,0.361,3.53632434653245e-34,"3","AIP"
"MRPS34.2",1.22374862314051e-38,-0.337714807744454,0.282,0.32,3.73133192681773e-34,"3","MRPS34"
"LRBA.3",1.7224707871813e-38,-0.464240744932128,0.14,0.175,5.25198567719451e-34,"3","LRBA"
"FPGS.2",1.83953377013638e-38,-0.436615111141283,0.11,0.143,5.60892241852283e-34,"3","FPGS"
"ATP6AP1",2.54100391899948e-38,-0.40737148727722,0.155,0.191,7.74777504942132e-34,"3","ATP6AP1"
"RANBP1.3",3.02519476287481e-38,-0.39011013452077,0.261,0.297,9.22412135148157e-34,"3","RANBP1"
"BCL7C.2",3.10138900032345e-38,-0.442091311068428,0.096,0.127,9.45644520088622e-34,"3","BCL7C"
"CDKN1B.3",3.42717135194611e-38,0.13638173921601,0.441,0.39,1.04497881692189e-33,"3","CDKN1B"
"CD69.2",3.588159072528e-38,-0.321186342013461,0.76,0.763,1.09406558280451e-33,"3","CD69"
"UQCRC1.1",3.78013932586361e-38,-0.362897596329094,0.209,0.246,1.15260228184907e-33,"3","UQCRC1"
"HCFC1R1.3",3.99529440657116e-38,-0.390241613496175,0.132,0.167,1.21820521750761e-33,"3","HCFC1R1"
"NLRP1.2",4.36748885813439e-38,0.24133730743693,0.142,0.111,1.33169102773376e-33,"3","NLRP1"
"COPS6.1",5.29636889921259e-38,-0.295232709253799,0.243,0.284,1.61491584105891e-33,"3","COPS6"
"RAB10.2",6.60997781545356e-38,-0.392775966783781,0.19,0.228,2.01544833570994e-33,"3","RAB10"
"HSPB1.2",7.39253286379552e-38,0.177482934600497,0.372,0.329,2.25405719549989e-33,"3","HSPB1"
"ORAI1.3",7.80265834945397e-38,0.241916661936165,0.204,0.168,2.37910855733201e-33,"3","ORAI1"
"GABARAP.1",8.70920002899397e-38,-0.198250035155424,0.573,0.586,2.65552218084055e-33,"3","GABARAP"
"DNAAF2.3",8.91107106418745e-38,-0.439862353721617,0.127,0.161,2.71707467818139e-33,"3","DNAAF2"
"FAM111A.1",9.90505363423386e-38,-0.557658382527972,0.101,0.132,3.02014990361425e-33,"3","FAM111A"
"RALBP1.1",1.12136675040316e-37,-0.431870603994439,0.129,0.163,3.41915935865427e-33,"3","RALBP1"
"AKR7A2.1",1.12618450751693e-37,-0.404728574803969,0.135,0.17,3.43384918186987e-33,"3","AKR7A2"
"MRPS6.1",1.29070969919263e-37,-0.356732349526672,0.247,0.286,3.93550294380825e-33,"3","MRPS6"
"MRPS14.2",1.48102743935257e-37,-0.445404722100028,0.098,0.13,4.51580076532993e-33,"3","MRPS14"
"SELENOK.3",1.55831773382562e-37,-0.289927575978025,0.256,0.295,4.7514666022077e-33,"3","SELENOK"
"CNPPD1.1",1.77756565072609e-37,-0.375488548124956,0.166,0.203,5.41997542562894e-33,"3","CNPPD1"
"PPP2R3C.1",1.82239919505048e-37,-0.476327204580223,0.109,0.142,5.55667738562842e-33,"3","PPP2R3C"
"RRAGA.1",1.92706396894233e-37,-0.390633659105929,0.134,0.169,5.87581074770205e-33,"3","RRAGA"
"CCDC115.1",2.00697913873851e-37,-0.37031263513234,0.156,0.192,6.11948009192759e-33,"3","CCDC115"
"UNC13D.2",2.37669519577319e-37,-0.523958373796702,0.111,0.143,7.24678132143204e-33,"3","UNC13D"
"ARHGEF7.1",2.47355932766156e-37,-0.555177847395458,0.088,0.118,7.54212974597288e-33,"3","ARHGEF7"
"TNIK.3",3.572436009907e-37,0.211322351616357,0.195,0.16,1.08927146378074e-32,"3","TNIK"
"EIF4A2.3",4.1852611651443e-37,0.108272126853924,0.62,0.571,1.27612798186415e-32,"3","EIF4A2"
"ZBTB7A.2",4.26364377699116e-37,-0.426080998358072,0.118,0.151,1.30002762404237e-32,"3","ZBTB7A"
"COX5B.1",4.86716101161081e-37,-0.186210500754475,0.593,0.608,1.48404606405025e-32,"3","COX5B"
"LSM3.1",6.22969417389016e-37,-0.32073520998651,0.229,0.267,1.89949605056085e-32,"3","LSM3"
"SH2D3C.2",7.16672983081689e-37,-0.531983122655228,0.083,0.111,2.18520759271438e-32,"3","SH2D3C"
"THRAP3.2",8.05352858648627e-37,-0.304964824450263,0.309,0.346,2.45560140130553e-32,"3","THRAP3"
"RAB2A",8.47698901816527e-37,-0.329434657769757,0.246,0.285,2.58471872152877e-32,"3","RAB2A"
"EBP.2",8.8965284375595e-37,-0.466746639805701,0.104,0.136,2.71264048589627e-32,"3","EBP"
"CNST.3",8.97499693405566e-37,0.25714566770121,0.157,0.126,2.73656631516291e-32,"3","CNST"
"CD40LG.3",1.07351649892217e-36,-0.11697835289713,0.265,0.214,3.27325915686359e-32,"3","CD40LG"
"FKBP3.2",1.11341812304406e-36,-0.362835055953548,0.137,0.172,3.39492319897364e-32,"3","FKBP3"
"AP2B1.1",1.42417567287597e-36,-0.44185160677148,0.133,0.166,4.34245404416612e-32,"3","AP2B1"
"SIRT2.2",1.555256480205e-36,-0.481279845328612,0.103,0.134,4.74213253379305e-32,"3","SIRT2"
"TACC1.1",1.75878158327733e-36,-0.41503144705977,0.15,0.185,5.36270092557092e-32,"3","TACC1"
"PSMC1.1",1.93083446702545e-36,-0.401842040663435,0.156,0.191,5.88730737340731e-32,"3","PSMC1"
"NRBP1.1",1.99180121861907e-36,-0.303599999502202,0.211,0.251,6.07320109569142e-32,"3","NRBP1"
"SF3B2.1",2.06098257596281e-36,-0.282717574087832,0.389,0.419,6.28414197236819e-32,"3","SF3B2"
"CCDC124.2",2.37651006062695e-36,-0.370030136345881,0.163,0.198,7.24621682585763e-32,"3","CCDC124"
"SLC52A2.1",2.41000874411834e-36,-0.457494374479708,0.086,0.115,7.34835766169122e-32,"3","SLC52A2"
"GNB2.2",2.49525608472477e-36,-0.253405082880845,0.383,0.415,7.60828532793429e-32,"3","GNB2"
"PDHA1",2.54086277486579e-36,-0.474440404150763,0.089,0.119,7.7473446868433e-32,"3","PDHA1"
"NEDD8.1",2.84932037387632e-36,-0.239768190530085,0.433,0.464,8.6878627519863e-32,"3","NEDD8"
"ZBTB8OS.2",2.93377665810253e-36,-0.403527586346128,0.142,0.176,8.94537840822043e-32,"3","ZBTB8OS"
"VPS13C.1",3.73920766765128e-36,-0.396254791079006,0.219,0.256,1.14012180994355e-31,"3","VPS13C"
"NUCKS1.2",3.78996658141186e-36,-0.320357975975338,0.287,0.323,1.15559871033829e-31,"3","NUCKS1"
"ELOC.2",3.85462987087294e-36,-0.364707760118891,0.185,0.22,1.17531519392787e-31,"3","ELOC"
"PSMA6.1",4.15105909352162e-36,-0.312941293091827,0.252,0.289,1.26569942820568e-31,"3","PSMA6"
"YIF1A.2",4.99918824691957e-36,-0.386861041520684,0.139,0.173,1.52430248836825e-31,"3","YIF1A"
"SYNE1.3",5.22915294451314e-36,-0.478054887288518,0.148,0.182,1.5944210243115e-31,"3","SYNE1"
"DERL2.1",6.37334727750515e-36,-0.3605857562225,0.148,0.183,1.9432973183841e-31,"3","DERL2"
"TMX1.2",7.28644061802315e-36,-0.37315737844695,0.177,0.213,2.22170860884144e-31,"3","TMX1"
"UROS.2",8.82020016318892e-36,-0.418018294349058,0.11,0.141,2.68936723175793e-31,"3","UROS"
"UGP2.3",8.94713623504205e-36,-0.389049228970182,0.206,0.243,2.72807130942667e-31,"3","UGP2"
"RPS6KA1.1",1.05462925969184e-35,-0.438914625578537,0.13,0.163,3.2156700757264e-31,"3","RPS6KA1"
"KIAA1551.2",1.09443187649479e-35,-0.362551165566401,0.326,0.361,3.33703223462027e-31,"3","KIAA1551"
"TSEN15",1.1844215577503e-35,-0.404976457682597,0.124,0.156,3.61141977173643e-31,"3","TSEN15"
"STK10.3",1.21087700774073e-35,-0.390085701182869,0.219,0.255,3.69208508430227e-31,"3","STK10"
"RAN.3",1.34941785881074e-35,-0.227744529069708,0.592,0.599,4.11450999329983e-31,"3","RAN"
"TIMM17B.3",1.48143756454669e-35,-0.313389945894888,0.183,0.22,4.51705127805931e-31,"3","TIMM17B"
"DCTD.1",1.48723084329225e-35,-0.397601980509328,0.108,0.14,4.53471556428241e-31,"3","DCTD"
"TRIP12.2",1.57748079673151e-35,-0.504457225335837,0.11,0.141,4.80989669731404e-31,"3","TRIP12"
"PHACTR2.3",1.63605112591083e-35,-0.656312842466735,0.08,0.107,4.98848348801472e-31,"3","PHACTR2"
"CCDC88B.1",1.63756273937891e-35,-0.596894155760238,0.073,0.1,4.99309254864024e-31,"3","CCDC88B"
"SLC25A39.3",1.69926879345106e-35,-0.339074749690206,0.208,0.245,5.18124047811161e-31,"3","SLC25A39"
"PTPN11.3",1.90930232344973e-35,-0.511740738013738,0.092,0.121,5.82165371443056e-31,"3","PTPN11"
"LETMD1.1",1.9475374750647e-35,0.276483681696786,0.181,0.149,5.93823651521978e-31,"3","LETMD1"
"APEH.1",2.00428376300183e-35,-0.436879473910645,0.125,0.158,6.11126162176887e-31,"3","APEH"
"PPP6R2.1",2.05659326734974e-35,-0.452107617122828,0.09,0.119,6.2707585314761e-31,"3","PPP6R2"
"RPN1.1",2.27842920085483e-35,-0.308213470127573,0.281,0.317,6.94715847632646e-31,"3","RPN1"
"ATP6V0B.1",2.41829730192336e-35,-0.306257650684961,0.294,0.331,7.37363030329452e-31,"3","ATP6V0B"
"PPM1B.2",2.49885029408232e-35,-0.444150110958377,0.142,0.175,7.61924443168639e-31,"3","PPM1B"
"RRP7A.2",2.76656464319584e-35,-0.384723087402187,0.153,0.187,8.43553225356843e-31,"3","RRP7A"
"LYPLA1.2",3.07932832805017e-35,-0.353054647437555,0.174,0.21,9.38918000505778e-31,"3","LYPLA1"
"GTF2I.1",3.48577551231323e-35,-0.482127294102454,0.147,0.18,1.06284781145943e-30,"3","GTF2I"
"ERLEC1.1",4.32465835346066e-35,-0.394188802361145,0.149,0.184,1.31863157855369e-30,"3","ERLEC1"
"TUBB4B.2",4.38833447984416e-35,-0.352173355879254,0.305,0.341,1.33804706624928e-30,"3","TUBB4B"
"GLUD1.1",4.44138621012612e-35,-0.395804061914735,0.183,0.219,1.35422306932956e-30,"3","GLUD1"
"DEGS1.1",5.19838623092018e-35,-0.365403660310389,0.186,0.222,1.58503994566987e-30,"3","DEGS1"
"CYB5R4.1",5.80336137099866e-35,-0.463850154939064,0.08,0.108,1.7695029156312e-30,"3","CYB5R4"
"DDX21.1",6.08140552532376e-35,0.143254838073154,0.316,0.274,1.85428135872647e-30,"3","DDX21"
"DCTPP1.2",6.13358919113507e-35,-0.46251483852009,0.087,0.116,1.87019268026899e-30,"3","DCTPP1"
"KPNA2.2",6.52712030822842e-35,-0.451549293635907,0.114,0.145,1.99018425318193e-30,"3","KPNA2"
"NDRG3.1",7.66317639639396e-35,-0.508378934518892,0.088,0.116,2.33657911502448e-30,"3","NDRG3"
"MAP2K3.3",8.05297779387421e-35,-0.426386746135559,0.129,0.162,2.45543345913019e-30,"3","MAP2K3"
"SH3KBP1.3",1.10598148705302e-34,-0.329647481503079,0.319,0.352,3.37224815217335e-30,"3","SH3KBP1"
"PIGT.1",1.10841544673934e-34,-0.414634822387111,0.119,0.151,3.37966953865293e-30,"3","PIGT"
"HERPUD2",1.1401129365995e-34,-0.377766281787289,0.2,0.235,3.47631835498552e-30,"3","HERPUD2"
"TLE4.2",1.18860659570178e-34,0.193863672391325,0.163,0.131,3.6241803709543e-30,"3","TLE4"
"CYB5B.1",1.20101743247612e-34,-0.363797923699568,0.153,0.188,3.66202225336293e-30,"3","CYB5B"
"BPTF.1",1.2780406839097e-34,-0.373426418229905,0.215,0.252,3.89687384930906e-30,"3","BPTF"
"LY6E.2",1.27828101746282e-34,-0.218657784280363,0.53,0.553,3.89760665034588e-30,"3","LY6E"
"SEC61G.1",1.30810385212319e-34,-0.21275351354269,0.457,0.487,3.98853945550883e-30,"3","SEC61G"
"MIIP.1",1.36537018614576e-34,-0.451563535495089,0.099,0.129,4.16315023457704e-30,"3","MIIP"
"RAB6A.2",1.67696898614525e-34,-0.362849233854097,0.183,0.219,5.11324613565549e-30,"3","RAB6A"
"KXD1.2",1.71754827167394e-34,-0.337116864322981,0.173,0.21,5.236976435161e-30,"3","KXD1"
"MPZL3.2",1.82887020047089e-34,-0.615160114252008,0.081,0.108,5.5764081282558e-30,"3","MPZL3"
"KIF22.3",1.96039622011834e-34,-0.496313290111743,0.1,0.129,5.97744411476284e-30,"3","KIF22"
"PDLIM2.2",2.30945042912956e-34,-0.335692882802651,0.224,0.26,7.04174530345893e-30,"3","PDLIM2"
"ATG5",2.43279640495795e-34,-0.376782761051205,0.137,0.17,7.41783951835728e-30,"3","ATG5"
"WSB1",2.51940536868226e-34,-0.345970562985917,0.281,0.317,7.68191890964909e-30,"3","WSB1"
"PUF60.1",2.86318233993597e-34,-0.268157747324528,0.256,0.294,8.73012927269877e-30,"3","PUF60"
"MRPL13.1",3.1472206294973e-34,-0.374760984311487,0.114,0.146,9.59619042140021e-30,"3","MRPL13"
"AK2.2",3.17331940831025e-34,-0.366303270772114,0.144,0.178,9.67576820787878e-30,"3","AK2"
"HDAC10.2",3.20701134271321e-34,-0.541477236165447,0.078,0.105,9.77849828506684e-30,"3","HDAC10"
"SLC39A8.1",3.88603303515505e-34,0.351235550790171,0.104,0.08,1.18489033274913e-29,"3","SLC39A8"
"ARFGAP3.2",3.98148152988693e-34,-0.442608060417432,0.104,0.134,1.21399353327782e-29,"3","ARFGAP3"
"CYTH4.2",4.12074984480715e-34,-0.47601370935544,0.128,0.159,1.25645783518015e-29,"3","CYTH4"
"SFT2D2.2",4.13455502385563e-34,-0.529998237054971,0.083,0.111,1.26066717232382e-29,"3","SFT2D2"
"SEC13",4.43670964746887e-34,-0.332477360556473,0.187,0.223,1.35279713860973e-29,"3","SEC13"
"KDELR1.1",4.66429771604085e-34,-0.280035685995874,0.234,0.272,1.42219101659801e-29,"3","KDELR1"
"HTRA2.2",5.19032820085659e-34,-0.474324636567455,0.076,0.103,1.58258297172318e-29,"3","HTRA2"
"ZNF267.1",6.39264310399106e-34,-0.504785152392896,0.094,0.123,1.94918080883791e-29,"3","ZNF267"
"PAFAH1B1.1",7.49547626045052e-34,-0.339695971979847,0.223,0.26,2.28544566657397e-29,"3","PAFAH1B1"
"CLIP1.2",9.12931399494806e-34,-0.448179906615811,0.129,0.16,2.78361913019961e-29,"3","CLIP1"
"UBN1.1",9.43308779549352e-34,-0.391729193877719,0.102,0.132,2.87624279972393e-29,"3","UBN1"
"HAX1.2",1.02638935669327e-33,0.164505377295572,0.358,0.316,3.12956378749346e-29,"3","HAX1"
"RABL6.1",1.08098693494027e-33,-0.491229779577716,0.084,0.112,3.29603726332639e-29,"3","RABL6"
"ATP6V0E1",1.11619452298233e-33,-0.191897180215101,0.594,0.61,3.40338872002541e-29,"3","ATP6V0E1"
"VAMP5.2",1.13293798342481e-33,-0.309472937273161,0.24,0.277,3.45444120526058e-29,"3","VAMP5"
"R3HDM4.1",1.13968335709116e-33,0.198511031901531,0.292,0.254,3.47500852410666e-29,"3","R3HDM4"
"MBP.3",1.27787838285599e-33,-0.304061276129671,0.321,0.355,3.8963789771662e-29,"3","MBP"
"PTPN18.1",1.33571083362769e-33,-0.418130141041709,0.111,0.142,4.0727159028142e-29,"3","PTPN18"
"YWHAQ.3",1.4766025325959e-33,-0.234162061373474,0.38,0.416,4.50230878213815e-29,"3","YWHAQ"
"LYAR.3",1.52217789945238e-33,-0.276504665933488,0.194,0.23,4.64127263322025e-29,"3","LYAR"
"PRDX2.2",1.7258095858398e-33,0.123027547571482,0.447,0.397,5.26216600818412e-29,"3","PRDX2"
"PSMD4.2",1.79380388524784e-33,-0.316705616376531,0.236,0.273,5.4694874265092e-29,"3","PSMD4"
"TBC1D5.1",1.79510586385198e-33,-0.469391355410516,0.11,0.14,5.47345728947109e-29,"3","TBC1D5"
"CNDP2.1",1.9163960500284e-33,-0.42664144454984,0.12,0.151,5.8432831961416e-29,"3","CNDP2"
"PSMC2.2",2.08403431875484e-33,-0.405388613134851,0.127,0.159,6.35442904131537e-29,"3","PSMC2"
"MIAT.3",2.12159751315093e-33,-0.563561124896534,0.082,0.109,6.4689629773485e-29,"3","MIAT"
"CHCHD10.2",2.18396669461618e-33,-0.328802545260046,0.316,0.348,6.65913284855419e-29,"3","CHCHD10"
"PARP14.2",2.71309058070601e-33,-0.487189385457331,0.118,0.149,8.27248448963069e-29,"3","PARP14"
"CHCHD1.2",2.83212830904468e-33,-0.362277443708767,0.124,0.156,8.63544242710814e-29,"3","CHCHD1"
"ZNF276.1",3.73164742193034e-33,0.270578223974095,0.115,0.089,1.13781661542078e-28,"3","ZNF276"
"IGFLR1.3",3.87963561905948e-33,-0.493586954352416,0.133,0.164,1.18293969660742e-28,"3","IGFLR1"
"EMB",4.52301182560541e-33,-0.284080186887333,0.321,0.359,1.37911153574535e-28,"3","EMB"
"ZFAND1.1",4.93552260510651e-33,0.286751312382918,0.163,0.133,1.50489019752302e-28,"3","ZFAND1"
"STAMBP.1",4.94882891892638e-33,-0.450196714463701,0.081,0.108,1.50894742566984e-28,"3","STAMBP"
"SMAP1.2",5.29499820748014e-33,-0.338212605268693,0.211,0.247,1.61449790344277e-28,"3","SMAP1"
"YIPF5.1",5.43292194169547e-33,-0.393202155156118,0.135,0.167,1.65655222924236e-28,"3","YIPF5"
"ETFB.1",5.44263378787047e-33,-0.354623035052331,0.187,0.222,1.65951346825958e-28,"3","ETFB"
"TSG101",5.58409804525248e-33,-0.358410483967376,0.127,0.158,1.70264733497793e-28,"3","TSG101"
"ZBTB1.1",5.69542749568485e-33,-0.425543108479779,0.134,0.166,1.73659279770927e-28,"3","ZBTB1"
"CCND2.3",5.91370375744867e-33,-0.438569672468635,0.243,0.275,1.80314741268367e-28,"3","CCND2"
"MIF.2",6.27944274154422e-33,-0.171397257342926,0.715,0.713,1.91466488632425e-28,"3","MIF"
"ARHGAP30.2",6.8382028465962e-33,-0.329786544604045,0.291,0.325,2.08503642995565e-28,"3","ARHGAP30"
"SF3B4.2",6.93241186219673e-33,-0.336468812829155,0.205,0.24,2.1137617009024e-28,"3","SF3B4"
"VPS26B.3",1.09410410633246e-32,-0.433065980530599,0.116,0.147,3.33603283061831e-28,"3","VPS26B"
"NIPA2.1",1.11057746421496e-32,-0.439092883797338,0.096,0.125,3.38626174613785e-28,"3","NIPA2"
"KIF2A.2",1.13312983117145e-32,0.200413455757062,0.274,0.237,3.45502616822488e-28,"3","KIF2A"
"PRKAG1.2",1.36368653022856e-32,-0.497684067314564,0.081,0.109,4.1580165993199e-28,"3","PRKAG1"
"NRDC.1",1.55695920216875e-32,-0.443242897793202,0.17,0.202,4.74732430333272e-28,"3","NRDC"
"GATA3.3",1.69260247926185e-32,-0.335716269566716,0.241,0.275,5.16091421951732e-28,"3","GATA3"
"PTPRA.1",1.74262615352932e-32,-0.400497631514233,0.148,0.181,5.31344140472626e-28,"3","PTPRA"
"MRPS18C.2",1.82767108178676e-32,-0.35406558284183,0.158,0.192,5.57275189547601e-28,"3","MRPS18C"
"MAP1LC3B.3",1.8353112006616e-32,-0.258131097100308,0.323,0.359,5.59604738193729e-28,"3","MAP1LC3B"
"MAEA",2.06231452399784e-32,-0.470877410648463,0.099,0.127,6.28820321512182e-28,"3","MAEA"
"RNF138.2",2.06788612593637e-32,0.274156269739265,0.18,0.149,6.30519158659258e-28,"3","RNF138"
"EWSR1.1",2.1938623030364e-32,-0.283411803060299,0.345,0.376,6.68930554818828e-28,"3","EWSR1"
"SDF2.1",2.31322463101786e-32,-0.369687880932587,0.16,0.194,7.05325322243656e-28,"3","SDF2"
"RPS6KA5.3",2.40062046984895e-32,-0.469008328103355,0.095,0.123,7.31973187461643e-28,"3","RPS6KA5"
"SRSF4.1",2.70641748894348e-32,-0.311841382540677,0.261,0.296,8.25213756553756e-28,"3","SRSF4"
"APBB1",2.7462474814395e-32,0.324494119944958,0.132,0.105,8.37358319565719e-28,"3","APBB1"
"ETV6",2.8639102255646e-32,0.329512324277295,0.1,0.076,8.73234866876903e-28,"3","ETV6"
"MAP4K2.3",3.13318568347948e-32,0.337801197235598,0.124,0.098,9.55339646749728e-28,"3","MAP4K2"
"SRA1.1",3.21645890749993e-32,-0.379272323654785,0.151,0.184,9.80730485485803e-28,"3","SRA1"
"SMARCE1.1",3.7967822144717e-32,-0.374205173134024,0.166,0.199,1.15767686501457e-27,"3","SMARCE1"
"RFFL.1",3.99830574063322e-32,-0.494388911606196,0.083,0.11,1.21912340337647e-27,"3","RFFL"
"SLAMF6.3",4.48990806760975e-32,-0.504641779469494,0.097,0.125,1.36901786889489e-27,"3","SLAMF6"
"TIPRL.1",4.55049038116285e-32,-0.332097782725719,0.151,0.185,1.38749002212036e-27,"3","TIPRL"
"EIF3D.1",4.82777285779462e-32,0.146989029159899,0.435,0.394,1.47203622207016e-27,"3","EIF3D"
"RAB35.3",4.87164200245743e-32,-0.47639543248023,0.086,0.113,1.48541236296929e-27,"3","RAB35"
"PLEKHJ1.2",5.50568622282596e-32,-0.344558253716442,0.164,0.198,1.67873878620186e-27,"3","PLEKHJ1"
"MDM2.1",5.51776197144195e-32,-0.517994464868497,0.075,0.1,1.68242080271237e-27,"3","MDM2"
"CMTM8.1",5.86086072223785e-32,0.307007655069265,0.113,0.088,1.78703504281754e-27,"3","CMTM8"
"R3HDM1.3",6.02535658977318e-32,-0.482159705409928,0.076,0.102,1.83719147778774e-27,"3","R3HDM1"
"SLC10A3.1",6.23668353445943e-32,-0.465112866534112,0.098,0.126,1.90162717649202e-27,"3","SLC10A3"
"TMEM165.1",6.75211466652204e-32,-0.355501702092743,0.159,0.193,2.05878728296923e-27,"3","TMEM165"
